CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Washington,D.C. office of Sen. Dan Sullivan,DC,US,2018-09-25,,,,,,,general protestors,protesting Kavanaugh; rallying in support of Christine Blasey Ford,1,protest,15,0,0,0,1,1,https://www.alaskapublic.org/2018/09/25/alaskans-arrested-in-anti-kavanaugh-protest-at-us-senate/,http://www.newsminer.com/news/alaska_news/kavanaugh-protesters-arrested-outside-sullivan-s-d-c-office/article_8edd49bc-c132-11e8-96d1-47ae9888ebbd.html,,civil dis,
Denver,Civic Center park,CO,US,2018-09-26,hundreds,200,,200,,,general protestors,protesting Kavanaugh; rallying in support of Christine Blasey Ford,1,protest,0,0,0,0,1,1,https://www.denverpost.com/2018/08/26/downtown-denver-rally-to-oppose-trump-supreme-court-pick/,,,,
Green Bay,Farmers Market,WI,US,2018-09-26,,,,,,,general protestors,protesting ICE,1,protest,0,0,0,0,1,1,https://www.greenbaypressgazette.com/story/news/2018/09/27/ice-arrests-prompt-green-bay-teen-arrange-protest-farmers-market/1438257002/,,,,
Los Angeles,Hall of Justice,CA,US,2018-09-26,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Memphis,Memphis Police Association ,TN,US,2018-09-26,,,,,,,general protestors,demanding transparency after police shooting of local man,1,protest,0,0,0,0,1,1,https://www.commercialappeal.com/story/news/2018/09/26/memphis-police-involved-shooting-martavious-banks-investigation-black-lives-matter-protest/1431012002/,,,,
Montpelier,city hall,VT,US,2018-09-26,about 40,40,,40,,,general protestors,protesting Kavanaugh; rallying in support of Christine Blasey Ford,1,protest,0,0,0,0,1,1,https://www.usatoday.com/story/news/politics/2018/09/27/brett-kavanaugh-protest-crucial-senate-hearing/1440738002/,,,,
San Luis Obispo,County Courthouse,CA,US,2018-09-26,about 100,100,,100,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://www.sanluisobispo.com/news/local/article219072060.html,,,,
Scarsdale,,NY,US,2018-09-26,,,,,,,32BJ SEIU,demanding new contract; pro-labor rights,1,protest,,,,,1,1,http://westchester.news12.com/story/39180428/build-workers-union-rallies-in-scarsdale-for-new-contract,,,,
Washington,Capitol Hill,DC,US,2018-09-26,hundreds,200,,200,,,general protestors,rallying for Jim Jordan as Speaker of the House (GOP),2,rally,0,0,0,0,0,1,https://www.cleveland.com/metro/index.ssf/2018/09/jim_jordan_fans_at_rally_urge_1.html,,,,
Washington,U.S. Capitol,DC,US,2018-09-26,,,,,,,Freedom Works,pro-Kavanaugh confirmation,2,rally,,,,,1,1,https://twitter.com/FreedomWorks/status/1043964470291312640,,,,
Washington,U.S. Capitol,DC,US,2018-09-26,More than 1000 demonstrators,1000,,1000,,,general protestors,protesting Kavanaugh; rallying in support of Christine Blasey Ford,1,protest,60,0,0,0,0,1,https://www.usatoday.com/story/news/politics/2018/09/27/brett-kavanaugh-protest-crucial-senate-hearing/1440738002/,,,Civil Dis,
Albuquerque,at Fourth and Gold,NM,US,2018-09-27,about 100,100,,100,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.abqjournal.com/1227288/antikavanaugh-flash-protest-draws-about-100-people.html,,,,
Atlanta,,GA,US,2018-09-27,100+,100,,100,,,Georgia Alliance for Social Justice,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,rally,,,,,1,1,https://twitter.com/AtlantaMarch/status/1045377342804250629,,,,
Baltimore,Baltimore Marriott Waterfront,MD,US,2018-09-27,FB: 26,26,,26,,,hotel workers,striking for fair wage,0,strike,0,0,0,0,1,1,https://www.facebook.com/events/405796013284230/,,,,
Bangor,,ME,US,2018-09-27,count pic,18,,18,,,Indivisible Mount Desert Island,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,rally,0,0,0,0,1,1,https://twitter.com/Indivisible_MDI/status/1045363621620936704,,,,
Boston,Outside JFK building,MA,US,2018-09-27,50 to 60,50,,60,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://twitter.com/NHgoddess/status/1045389372940521472,https://boston.cbslocal.com/2018/09/27/sex-assault-survivors-support-christina-blasey-ford-boston-kavanaugh-testimony/,,,
Boston,Whitmore Admin building to Student Union,MA,US,2018-09-27,hundreds,200,,200,,,students,marching against racism,1,march,0,0,0,0,1,1,https://dailycollegian.com/2018/09/hundreds-of-umass-students-march-to-protest-campus-racism/,,,,
Burlington,Main Street,VT,US,2018-09-27,na,22,,22,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://twitter.com/WomensMarchVT/status/1045432982981545986,https://www.wcax.com/content/news/Anti-Kavanaugh-protesters-rally-in-Burlington-494552381.html,,count from pic,
Davenport,Sen Grassley's office,IA,US,2018-09-27,about 10,10,,10,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,2,0,0,0,1,1,https://qconline.com/news/local/arrested-after-protest-at-grassley-s-q-c-office/article_0a752cb5-dd1e-5026-929a-3ce9fc34af2d.html,,,,
Greenville ,Graham Plaza,SC,US,2018-09-27,several dozen,36,,36,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://www.greenvilleonline.com/story/news/2018/09/27/greenville-sexual-assault-survivors-show-support-kavanaugh-accuser/1442636002/,,,,
Iowa City,University of Iowa,IA,US,2018-09-27,around 50,50,,50,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://www.press-citizen.com/story/news/education/2018/09/27/kavanaugh-hearing-iowa-city-demonstrators-support-christine-ford/1436173002/,,,,
Lincoln,Outside Sen. Ben Sasse's office,NE,US,2018-09-27,about 50,50,,50,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,http://netnebraska.org/article/news/1144989/womens-march-nebraska-plan-rallies-moment-silence-survivors,https://twitter.com/IAmJulesWard/status/1045361664420401153,http://www.dailynebraskan.com/news/lincoln-residents-gather-at-sen-sasse-s-office-to-protest/article_cc1a273c-c2b3-11e8-aca8-5b1ec4c36556.html,,
Lorain,Grove Avenue,OH,US,2018-09-27,roughly 60,60,,60,,,Steel workers,Rallying for better contracts,1,rally,0,0,0,0,1,1,http://www.chroniclet.com/Local-News/2018/09/28/Lorain-steelworkers-rally.html,,,,
Madison,in front of Sen. Ron Johnson's office,WI,US,2018-09-27,count pic,23,,23,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://www.channel3000.com/news/women-gather-in-front-of-sen-ron-johnson-s-office-protesting-sexual-assault/800329130,https://twitter.com/JamiePerezTV/status/1045359970479427586,,,
Miami,,FL,US,2018-09-27,count pic,22,,22,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://twitter.com/WomensMarchMia/status/1045357950913654784,,,,
Minneapolis,outside Sen Klobuchar's office,MN,US,2018-09-27,nearly 100,100,,100,,,Women's March; general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://twitter.com/WomensMarchMN/status/1045362972896514048,https://www.mprnews.org/story/2018/09/27/minneapolis-hopkins-kavanaugh-blasey-ford-rallies,,,
New York,,NY,US,2018-09-27,,,,,,,Women's March; general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,,,,,1,1,https://twitter.com/ArielleSwernoff/status/1045387952820559874,,,,
Newton,Newton Green gazebo,NJ,YS,2018-09-27,,,,,,,National Organization for Women,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://www.njherald.com/20180928/newton-rally-calls-for-support-of-sexual-abuse-survivors#,,,,
Palo Alto,,CA,US,2018-09-27,,,,,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://abc7news.com/politics/palo-alto-residents-rally-behind-dr-christine-blasey-ford/4353801/,,,,
Phoenix,Outside Sen. Jeff Flake's office,AZ,US,2018-09-27,about a half dozen,6,,6,,,Handmaid Resistance Phoenix,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/phoenix/2018/09/27/supreme-court-nominee-brett-kavanaugh-protesters-outside-sen-jeff-flake-office-phoenix/1444039002/,https://www.star-telegram.com/news/politics-government/national-politics/article219125350.html,,,
Phoenix,Outside Sen. Jeff Flake's office,AZ,US,2018-09-27,about a dozen,12,,12,,,Patriot Movement AZ,support Brett Kavanaugh's nomination to the Supreme Court,2,counter-protest,0,0,0,0,0,1,https://www.azcentral.com/story/news/local/phoenix/2018/09/27/supreme-court-nominee-brett-kavanaugh-protesters-outside-sen-jeff-flake-office-phoenix/1444039002/,https://www.star-telegram.com/news/politics-government/national-politics/article219125350.html,,,
Pittsfield,Park Square,MA,US,2018-09-27,about 20,20,,20,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,"https://www.berkshireeagle.com/stories/ford-testimony-spurs-pittsfield-rally-metoo-changing-climate-a-little-bit,551612",,,,
Salt Lake City,Outside Sen. Orrin Hatch's office,UT,US,2018-09-27,about 20,20,,20,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,1,1,https://www.sltrib.com/news/2018/09/27/slc-protesters-rally/,,,,
Seattle,Westlake,WA,US,2018-09-27,about 100,100,,100,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,,0,0,1,1,https://www.facebook.com/CAPwestseattle/posts/1816484775094090,https://komonews.com/news/local/believe-survivors-seattle-rallies-in-support-of-ford-in-kavanaugh-hearing,,,
Washington,Capitol Hill,DC,US,2018-09-27,,,,,,,Concerned Women for America,support Kavanaugh,2,rally,0,0,0,0,0,1,http://www.rightwingwatch.org/post/women-for-kavanaugh-rally-speakers-brush-off-sexual-assault-allegations-demand-confirmation/,,,,
Washington,Capitol Hill,DC,US,2018-09-27,na,2,,2,,,General Protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,protest,0,0,0,0,0,1,https://www.theguardian.com/us-news/2018/sep/29/resistance-now-brett-kavanaugh-jeff-flake-protesters,,,,
Washington,From the Capitol to the Supreme Court,DC,US,2018-09-27,more than 1000,1000,,1000,,,Women's March; general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault,1,march,59,,,,1,1,https://www.usatoday.com/story/news/politics/2018/09/27/brett-kavanaugh-protest-crucial-senate-hearing/1440738002/,,,,
Austin,outside Sen Cornyn's office,TX,US,2018-09-28,na,15,,15,,,General protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.austinchronicle.com/photos/kavanaugh-protesters-target-u-s-sen-cornyns-austin-office/,,,partial count from pic,
Boston ,City Hall,MA,US,2018-09-28,,,,,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,,,,,1,1,https://actionnetwork.org/,,,,
Brattleboro,Pliny Park,VT,US,2018-09-28,about 20,20,,20,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://mng-nenivt.smugmug.com/News/Protesting-Kavanaugh-092818/i-qJ468GR,https://www.sentinelsource.com/news/local/in-brattleboro-kavanaugh-hearings-spark-protest/article_325ebfaa-e80f-52a8-b8ec-6410309fbd0a.html,,,
Charleston,Outside Republican Sen. Lindsey Graham's office,SC,US,2018-09-28,,,,,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.cnn.com/politics/live-news/kavanaugh-senate-committee-vote/h_88a47704a42f1542c252b3e9ff7da65b,,,,
Chicago,Federal Center and Plaza,IL,US,2018-09-28,,,,,,,Rapid Response,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.cnn.com/politics/live-news/kavanaugh-senate-committee-vote/h_88a47704a42f1542c252b3e9ff7da65b,,,,
Corvallis,Benton County Courthouse,WA,US,2018-09-28,at least 140,140,,140,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.gazettetimes.com/news/local/kavanaugh-protested-in-corvallis/article_97e994d9-cde2-58d5-90f3-f5f8386da8f9.html,,,,
Dallas,Senator Cornyn’s Office,TX,US,2018-09-28,,,,,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,,,,,1,1,https://actionnetwork.org/,,,,
Denver,State Capitol,CO,US,2018-09-28,,,,,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,,,,,1,1,https://actionnetwork.org/,,,,
Durango,at the DoubleTree Hotel Intersection,CO,US,2018-09-28,about 50,50,,50,,,Indivisible Durango,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://durangoherald.com/articles/243371-durangoans-take-to-the-streets-to-protest-kavanaugh-nomination,,,,
Farmington,UTC’s corporate headquarters,CT,US,2018-09-28,about two dozen,24,,24,,,UTC workers,rallying for labor rights,1,protest; strike,0,0,0,0,1,1,http://www.courant.com/business/hc-biz-utc-strike-20180928-story.html,,,,
Harrisburg ,federal courthouse,PA,US,2018-09-28,about 20,20,,20,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.pennlive.com/news/2018/09/anti-kavanaugh_protesters_rall.html,,,,
Hartford,State Capitol,CT,US,2018-09-28,FB: 140,140,,140,,,March for Black Women,against state-violence; mass incarceration of black women,1,march,,,,,1,1,https://www.facebook.com/events/2182241365388066/,,,,
Houston,Outside of Republican Sen. John Cornyn's office,TX,US,2018-09-28,,,,,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.cnn.com/politics/live-news/kavanaugh-senate-committee-vote/h_88a47704a42f1542c252b3e9ff7da65b,,,,
Las Vegas,"outside the offices of Sen. Dean Heller, R-Nev.",NV,US,2018-09-28,roughly 50,50,,50,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://lasvegassun.com/news/2018/sep/28/anti-kavanaugh-protests-outside-sen-dean-hellers-o/,,,,
Las Vegas,"outside the offices of Sen. Dean Heller, R-Nev.",NV,US,2018-09-28,,,,,,,general protestors,counter-protesting anti-Kavanaugh protest,2,protest,0,0,0,0,1,1,https://lasvegassun.com/news/2018/sep/28/anti-kavanaugh-protests-outside-sen-dean-hellers-o/,,,,
Los Angeles,city hall,CA,US,2018-09-28,more than 100,100,,100,,,TIME'S UP; Women's March LA,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://actionnetwork.org/,https://www.kusi.com/i/los-angeles-demonstration-protests-supreme-court-nominee/,,,
Miami,University of Miami’s Watsco Center,FL,US,2018-09-28,around 6000,6000,,6000,,,When We All Vote,rallying for voter participation,0,rally,0,0,0,0,1,1,https://www.sun-sentinel.com/news/politics/fl-reg-michelle-obama-rally-20180905-story.html,https://www.miamiherald.com/news/politics-government/election/article219151680.html,,,
Nashville,Outside Republican Sen. Bob Corker's office,TN,US,2018-09-28,,,,,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.cnn.com/politics/live-news/kavanaugh-senate-committee-vote/h_88a47704a42f1542c252b3e9ff7da65b,,,,
Philadelphia,Outside Republican Sen. Pat Toomey's office,PA,US,2018-09-28,,,,,,,general protestors,support Dr. Christine Blasey Ford; support survivors of sexual assault; stop Judge Brett Kavanaugh,1,protest,0,0,0,0,1,1,https://www.cnn.com/politics/live-news/kavanaugh-senate-committee-vote/h_88a47704a42f1542c252b3e9ff7da65b,,,,
Phoenix,near City Hall,AZ,US,2018-09-28,more than 20,20,,20,,,general protestors,demanding firing of police officer who shot and paralyzed local man,1,protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/phoenix-breaking/2018/09/28/protesters-demand-firing-phoenix-officer-who-shot-unarmed-black-man/1467080002/,,,,
