CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Sacramento,Outside District Attorney's office,CA,US,2018-03-28,,,,,,,general protestors,Protesting police shooting of Stephon Clark,0,protest,0,0,0,0,1,1,http://www.kcra.com/article/protesters-demand-change-as-they-march-through-downtown-sacramento-for-stephon-clark/19626521,,,,
Seattle,Drumheller Fountain,WA,US,2018-03-28,FB: 49,49,,49,,,general protestors,Rallying behind laundry employees,0,rally,0,0,0,0,1,1,https://www.facebook.com/events/1737004746361111/,,,,
Sierra Vista,Veterans Memorial Park,AZ,US,2018-03-28,estimated 300,300,,300,,,Teachers,Rallying for higher pay for teachers,0,rally,0,0,0,0,1,1,http://www.myheraldreview.com/news/local-teachers-to-join-national-rally-for-more-funding/article_9d5014dc-3165-11e8-b607-9b60247ac14e.html,http://www.myheraldreview.com/news/classroom/educators-rally-to-seek-higher-pay/article_a63c7682-331b-11e8-9a1a-0bfcb4f5ccc0.html,,,
St. Louis,outside the Capitol,MO,US,2018-03-28,several hundred,200,,200,,,general protestors,Rallying against right-to-work law,1,rally,0,0,0,0,1,1,http://www.newstribune.com/news/missouri/story/2018/mar/29/union-members-rally-against-right--work-law/719564/,,,,
Stony Brook,Stony Brook University,NY,US,2018-03-28,around 30,30,,30,,,Stony Brook Young Democratic Socialists of America (YDSA); Stony Brook College Democrats; the Feminist Majority Leadership Alliance; Students for Justice in Palestine (SJP),support gun control,1,rally; march,0,0,0,0,1,1,http://www.sbstatesman.com/2018/03/31/stony-brook-students-march-for-gun-control-disarmed-upd/,,,,
Syracuse,Syracuse University,NY,US,2018-03-28,hundreds,200,,200,,,general protestors,Protesting sexual violence,1,protest,0,0,0,0,1,1,http://dailyorange.com/2018/03/take-back-night-draws-dozens-students-rally-sexual-domestic-violence/,,,,
Wagoner,Corner of Cherokee and Main Streets,OK,US,2018-03-28,,,,,,,Teachers,Labor protest,0,protest,0,0,0,0,1,1,http://www.tulsaworld.com/communities/wagoner/news/wagoner-teachers-rally-for-support-of-education-ahead-of-walkout/article_21ff237a-c65d-5b0e-bb25-baae8a20cd02.html,,,,
Washington,U.S. Supreme court,DC,US,2018-03-28,FB: 48,48,,48,,,Represent Maryland,Protesting gerrymandering,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/2000570816874932/,,,,
West Palm Beach,Boynton Beach,FL,US,2018-03-28,Three dozen,36,,36,,,The Lord's Place; Goodwill; Quantum Foundation; Place of Hope,Raising awareness of homelessness,0,march,0,0,0,0,1,1,https://www.palmbeachpost.com/news/new-advocates-for-homeless-march-from-west-palm-boynton-beach/T1Xtf9QkvK1Sj1dRc8MRgM/,,,,
Willingboro,Willingboro High School,NJ,US,2018-03-28,Hundreds,200,,200,,,Students of Willingboro High School,Protesting proposed local education budget cuts,0,walkout,0,0,0,0,1,1,http://www.burlingtoncountytimes.com/news/20180328/willingboro-students-protest-proposed-staff-cuts,,,,
Chapel Hill,UNC at Chapel Hill,NC,US,2018-03-29,hundreds,200,,200,,,general protestors,Protesting gun violence,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/2042545755966227/,http://www.sun-sentinel.com/local/broward/parkland/florida-school-shooting/fl-florida-school-shooting-parkland-kids-unc-rally-20180329-story.html,,,
Chicago,Police HQ,IL,US,2018-03-29,,,,,,,The Tree of Life Justice League,Protesting police brutality,0,protest,0,0,0,0,1,1,http://wgntv.com/2018/03/29/protesters-call-for-firing-of-supt-johnson-over-his-refusal-to-dismiss-cop-involved-in-fatal-2015-shooting/,,,,
Colorado Springs,Colorado State University,CO,US,2018-03-29,count pic,200,,200,,,CSUnite,marching for unity,1,rally,0,0,0,0,1,1,https://www.coloradoan.com/picture-gallery/news/local/csu/2018/03/29/students-walk-in-demonstration-of-unity-at-csunite/33403145/,,,,
Concord,outside of Cabarrus County Schools’ Education Center,NC,US,2018-03-29,,,,,,,general protestors,protesting racism in school system,1,protest,0,0,0,0,1,1,http://www.independenttribune.com/news/racial-issues-at-central-cabarrus-prompt-protest/article_41e23420-338d-11e8-a434-2bf352d81f00.html,,,,
Corpus Christi,Robstown High School,TX,US,2018-03-29,approximately 550,550,,550,,,students,rallying for autism awareness,0,rally,0,0,0,0,1,1,https://www.caller.com/story/news/local/2018/03/29/robstown-school-district-celebrates-autism-awareness-month-pep-rally-games/468289002/,,,,
Delano,City Hall,CA,US,2018-03-29,,,,,,,general protestors,Protesting ICE,1,protest,0,0,0,0,1,1,http://bakersfieldnow.com/news/local/college-high-school-students-plan-march-against-ice-in-delano,,,,
Denton,University of Northern Texas,TX,US,2018-03-29,,,,,,,Nation Street Precheers Conference,Protesting BLM; protesting Muslims,2,protest,0,0,0,0,1,1,https://www.ntdaily.com/demonstrators-spark-student-counter-protest-in-library-mall/,,,,
Denton,University of Northern Texas,TX,US,2018-03-29,,,,,,,general protestors,Counter-protest ,1,protest,0,0,0,0,0,1,https://www.ntdaily.com/demonstrators-spark-student-counter-protest-in-library-mall/,,,,
Dillingham,,AK,US,2018-03-29,about 30,30,,30,,,SAFE,Marching against sexual assaut and domestic violence,1,march,0,0,0,0,1,1,https://www.alaskapublic.org/2018/04/02/dillingham-marches-against-domestic-and-sexual-violence/,,,,
Eugene,Main St.,OR,US,2018-03-29,,,,,,,general protestors,Protesting racist store owner,0,protest,0,0,0,0,1,1,https://www.eugeneweekly.com/2018/03/29/business-with-racist-ties-plans-move-to-cottage-grove/,,,,
Florence,Intersection of Cherokee Road and West Palmetto Street,SC,US,2018-03-29,FB: 10,10,,10,,,Carolina Circumcision Crisis Protests; Bloodstained Men,Protesting infant circumcision,0,protest,0,0,0,0,1,1,http://www.bloodstainedmen.com/upcoming-events,https://www.facebook.com/events/1970169259920682/,,,
Fort Collins,Colorado State University,CO,US,2018-03-29,about 1000,1000,,1000,,,Students,Protesting racism on campus,0,protest,0,0,0,0,1,1,https://www.coloradoan.com/story/news/2018/03/29/colorado-state-university-students-come-together-stand-against-hate/470949002/,,,,
Hempstead,Hofstra University,NY,US,2018-03-29,over 100,100,,100,,,general protestors,Protesting Thomas Jefferson statue,1,protest,0,0,0,0,1,1,http://pix11.com/2018/03/30/hofstra-students-hold-protest-over-thomas-jefferson-statue/,,,,
Lincoln,state capitol,NE,US,2018-03-29,count pic,40,,40,,,general protestors,Rallying for Planned Parenthood,1,rally,0,0,0,0,1,1,http://journalstar.com/legislature/nebraska-planned-parenthood-supporters-rally-after-title-x-funding-jeopardized/article_4b255645-ff42-5b07-9163-fff017779c64.html,,,,
New York,Hamilton U.S. Customs House,NY,US,2018-03-29,FB: 31,31,,31,,,Rise and Resist,Protesting Trump's immigration policy,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/684047605052734/,,,,
New York,New York City Housing Authority headquarters,NY,US,2018-03-29,,,,,,,general protestors,Protesting public housing conditions,0,protest,0,0,0,0,0,1,http://newyork.cbslocal.com/2018/03/29/nycha-residents-fed-up/,,,,
New York,NYPD HQ,NY,US,2018-03-29,about a dozen,12,,12,,,National Organization for Women,Protesting NYPD's failure in rape cases,0,protest,0,0,0,0,0,1,https://nypost.com/2018/03/29/womens-advocates-rally-at-nypd-headquarters-after-scathing-report-on-sex-crimes/,,,,
Oxford,Barnard Observatory,MS,US,2018-03-29,,,,,,,Queer People of Color,Rallying for trans visibility day,0,rally,0,0,0,0,1,1,http://thedmonline.com/lgbt-advocacy-organizations-hold-trans-day-of-visibility-vigil-on-campus/,,,,
Portland,Outside ICE office,OR,US,2018-03-29,FB: 10,10,,10,,,general protestors,Protesting ICE,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/1725666304160971/,,,,
Rochester,City Hall,NY,US,2018-03-29,FB: 28,28,,28,,,general protestors,Rallying for special education funding,0,rally,0,0,0,0,1,1,https://www.facebook.com/events/184039858881558/,,,,
Sacramento,downtown Sacramento,CA,US,2018-03-29,more than 100,100,,100,,,general protestors,Protesting police shooting of Stephon Clark,0,protest; blockade,0,0,0,0,0,1,http://www.latimes.com/local/lanow/la-me-stephon-clark-funeral-20180329-story.html,,,,
Sacramento,Through downtown,CA,US,2018-03-29,dozens,24,,24,,,Black Lives Matter Sacramento,Protesting police shooting of Stephon Clark,0,protest; blockade,0,0,0,0,1,1,http://www.kcra.com/article/protesters-rally-in-sacramento-for-3rd-day-demand-accountability-in-stephon-clarks-death/19636604,http://www.sacbee.com/latest-news/article207342684.html,,"Sacramento Bee notes 2 arrests made in conjunction with the protests since Thursday, does not specify at which events",
Tampa,MLK Plaza at University of South Florida,FL,US,2018-03-29,two dozen,24,,24,,,general protestors,Protesting police shooting of Stephon Clark,1,protest,0,0,0,0,1,1,http://www.fightbacknews.org/2018/4/2/tampa-protest-demands-justice-stephon-clark,,,,
Washington,Howard University administration building,,DC,2018-03-29,,,,,,,students,protesting misappropriation of financial aid funds,0,protest,0,0,0,0,1,1,https://wtop.com/dc/2018/03/howard-university-students-protest-after-financial-aid-scandal-exposed/slide/1/,,,Multi-day sit-in protest - ended April 6,
West Valley City,Police Department,UT,US,2018-03-29,FB: 53,53,,53,,,Utah Against Police Brutality,Protesting police brutality,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/232559243980152/,,,,
Ypsilanti,Eastern Michigan University,MI,US,2018-03-29,around 50,50,,50,,,general protestors,Protesting budget cuts to the athletic department,0,protest,0,0,0,0,1,1,http://www.mlive.com/news/ann-arbor/index.ssf/2018/03/emu_students_hold_walkout_in_p.html,,,,
Anderson,,SC,US,2018-03-30,,,,,,,general protestors,Rallying for justice in unsolved murder case,0,rally,0,0,0,0,1,1,http://www.wspa.com/news/family-of-victim-in-anderson-co-unsolved-murder-case-hold-vigil-search-for-closure/1090385497,,,,
Claremore,Claremore High School,OK,US,2018-03-30,more than 300,300,,300,,,general protestors,Rallying for teachers,0,rally,0,0,0,0,1,1,https://www.kjrh.com/news/local-news/teachers-rally-for-legislators-to-properly-fund-education,,,,
Columbia,Planned Parenthood,MO,US,2018-03-30,60,60,,60,,,40 Days for Life,Protesting abortion,2,protest,0,0,0,0,1,1,http://www.columbiatribune.com/news/20180330/abortion-opponents-protest-in-columbia-ahead-of-court-hearing,,,,
Columbia,Planned Parenthood,MO,US,2018-03-30,count pic,5,,5,,,the Guild of Silly Heathens,Counter-protest in support of abortion rights,1,protest,0,0,0,0,0,1,http://www.columbiatribune.com/news/20180330/abortion-opponents-protest-in-columbia-ahead-of-court-hearing,,,,
Coos Bay,Fred Meyer,OR,US,2018-03-30,50 or more,50,,50,,,general protestors,Rallying for gun rights,2,rally,0,0,0,0,1,1,http://theworldlink.com/news/local/gun-rights-activists-hold-second-amendment-rally/article_58ea60b1-aa04-5e7e-a8b9-f1a320da4dd3.html,,,,
Denton,University of North Texas,TX,US,2018-03-30,7 to 8,7,,8,,,National Street Preachers,Preaching religously conservative agenda,2,protest,0,0,0,0,1,1,https://www.nbcdfw.com/news/local/Demonstrators-Met-by-Counter-Protest-Outside-University-of-North-Texas-Thursday-478355063.html,,,,
Denton,University of North Texas,TX,US,2018-03-30,600,600,,600,,,Students of University of North Texas,Protesting religious street preachers,1,counterprotest,0,0,0,0,1,1,https://www.nbcdfw.com/news/local/Demonstrators-Met-by-Counter-Protest-Outside-University-of-North-Texas-Thursday-478355063.html,,,,
Fayetteville,Intersection of Hope Mills Road and Raeford Road,NC,US,2018-03-30,FB: 13,13,,13,,,Carolina Circumcision Crisis Protests; Bloodstained Men,Protesting infant circumcision,0,protest,0,0,0,0,1,1,http://www.bloodstainedmen.com/upcoming-events,https://www.facebook.com/events/534946493524407/,,,
Frankfort,Throughout KY,KY,US,2018-03-30,hundreds,200,,200,,,Teachers,Labor protest,0,strike; protest,0,0,0,0,1,1,http://www.nwaonline.com/news/2018/mar/31/kentucky-teachers-protest-shuts-schools/,,,,
Hartford,Old Statehouse Square,CT,US,2018-03-30,FB: 18,18,,18,,,general protestors,Rallying for educational equality,0,rally,0,0,0,0,1,1,https://www.facebook.com/events/1670625943002785/,,,,
Hempstead,Hofstra University,NY,US,2018-03-30,,,,,,,general protestors,Protesting Thomas Jefferson statue,1,protest,0,0,0,0,1,1,https://www.newsday.com/long-island/nassau/hofstra-students-protest-thomas-jefferson-statue-1.17753333,,,,
Hendersonville,Henderson County Courthouse,NC,US,2018-03-30,,,,,,,general protestors,Rallying against addiction,0,rally,0,0,0,0,1,1,http://wlos.com/news/local/vigil-offers-hope-support-for-families-struggling-with-opioid-abuse,,,,
Jackson ,Breathitt County High School,KY,US,2018-03-30,,,,,,,students and teachers,Protesting in support of teachers,0,protest,0,0,0,0,1,1,http://www.wymt.com/content/news/Students-walk-out-of-class-to-protest-pension-bill-478427413.html,,,,
Logan,Main St.,TX,US,2018-03-30,about 20,20,,20,,,general protestors,Rallying for gun rights,2,rally,0,0,0,0,1,1,http://www.cachevalleydaily.com/news/local/article_622d37e4-3486-11e8-ae5c-f7c8d99e2b9e.html,,,,
Phoenix,City Hall,AZ,US,2018-03-30,about 20,20,,20,,,general protestors,Protesting police shooting of Stephon Clark,0,protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/phoenix-breaking/2018/03/30/phoenix-protesters-try-shut-down-central-avenue-stephon-clark-vigil/475330002/,,,,
Prestonburg,downtown,KY,US,2018-03-30,,,,,,,teachers,Protesting in support of teachers,0,protest,0,0,0,0,1,1,http://www.wymt.com/content/news/Teachers-in-Floyd-County-rally-for-change-478422123.html,,,,
Rockledge,Rockledge High School,FL,US,2018-03-30,about 75,75,,75,,,Students,Rallying for gun rights,2,rally,0,0,0,0,1,1,http://www.newsobserver.com/news/politics-government/national-politics/article207581989.html,,,,
Sacramento,City Hall,CA,US,2018-03-30,upward of 300,300,,300,,,Black Lives Matter Sacramento,Protesting police shooting of Stephon Clark,0,protest,0,0,0,0,1,1,https://www.huffingtonpost.com/entry/sacramento-protests-stephon-clark-autopsy_us_5abfb9a8e4b0a47437ab62dd,,,,
Salt Lake City,State St.,UT,US,2018-03-30,hundreds,200,,200,,,general protestors,Protesting one-on-one meetings between LDS church leaders and children,0,protest,0,0,0,0,1,1,http://kutv.com/news/local/people-march-to-lds-church-headquarters-to-protest-sexually-explicit-youth-interviews,http://www.good4utah.com/news/local-news/some-lds-church-members-to-rally-in-effort-to-end-one-on-one-meetings-with-children/1087478082,,,
San Jose,City Hall,CA,US,2018-03-30,hundreds,200,,200,,,general protestors,Rallying for immigrant rights,1,rally,0,0,0,0,1,1,http://www.sjsunews.com/spartan_daily/news/article_d6411960-371b-11e8-b5a2-07fec70cf7ac.html,,,,
Santa Maria,,CA,US,2018-03-30,,,,,,,general protestors,Rallying for pesticide protection,0,protest,0,0,0,0,1,1,http://www.ksby.com/story/37850073/rally-held-in-santa-maria-to-call-for-pesticide-protection-for-farmworkers,,,,
St. Louis,Washington University,MO,US,2018-03-30,70,70,,70,,,Fossil Free WashU,Rallying for fossil fuel divestment,1,rally,0,0,0,0,1,1,http://www.studlife.com/news/2018/04/02/fossil-free-washu-rallies-for-divestment/,,,,
St. Paul,Planned Parenthood,MN,US,2018-03-30,,,,,,,general protestors,Protesting abortion,2,protest,0,0,0,0,1,1,http://www.citypages.com/news/planned-parenthood-protest-supporters-vs-haters-at-st-anthony-park-clinic/478421013,,,,
St. Paul,Planned Parenthood,MN,US,2018-03-30,,,,,,,general protestors,Rallying for abortion rights,1,rally,0,0,0,0,0,1,http://www.citypages.com/news/planned-parenthood-protest-supporters-vs-haters-at-st-anthony-park-clinic/478421013,,,,
Washington,Howard University,DC,US,2018-03-30,more than 200,200,,200,,,Students,Protesting corrupt university officials,0,protest,0,0,0,0,1,1,http://www.phillytrib.com/news/howard-university-students-protest-after-embezzlement-exposed/article_c8862f8c-3881-51f2-916c-55cfe2fa4248.html,,,,
Wichita,from St. Joseph Church to the Cathedral of Immaculate Conception,KA,US,2018-03-30,over 100,100,,100,,,general marchers,marching in honor of Good Friday,0,march,0,0,0,0,1,1,http://www.ksn.com/news/local/over-100-people-march-through-wichita-for-good-friday/1090096802,,,,
Baxter,Gander Mountain parking lot,MN,US,2018-03-31,,,,,,,general protestors,Rallying for gun rights,2,rally,0,0,0,0,1,1,https://www.brainerddispatch.com/news/4425782-locals-rally-gun-rights,,,,
Corpus Christi,S. Shoreline Rd.,TX,US,2018-03-31,FB: 19,19,,19,,,general protestors,Rallying for trans visibility day,0,rally,0,0,0,0,1,1,https://www.facebook.com/events/2068077563479711/,,,,
Durham,,NC,US,2018-03-31,,,,,,,general protestors,Protesting gun violence,1,protest,0,0,0,0,1,1,http://abc11.com/mourners-hold-vigil-in-durham-to-end-gun-violence-remember-darrell-harper/3287523/,,,,
Eagle Rock,Private residence,MO,US,2018-03-31,nearly 90,90,,90,,,general protestors,Protesting animal rights abuses,0,protest,0,0,0,0,1,1,http://www.kspr.com/content/news/Dozens-from-around-the-country-gather-in-Barry-County-to-protest-shooting-of-three-family-dogs-478469933.html,,,,
Fort Worth,General Worth Square,TX,US,2018-03-31,FB: 102,102,,102,,,Cesar Chavez Committee of Tarrant County; FAIR Wage Fort Worth,Marching in memory of César Chávez and his ideals,1,march,0,0,0,0,1,1,https://www.facebook.com/events/1575032062552486/,,,,
Hopkinsville,Police Dept.,KY,US,2018-03-31,hundreds,200,,200,,,general protestors,Rallying for officer killed in the line of duty,0,rally,0,0,0,0,1,1,https://www.newschannel5.com/news/hundreds-honor-fallen-hopkinsville-officer-at-vigil,,,,
