CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
San Diego,United Labor Ctr,CA,US,2017-02-22,na,20,20,20,22,18,general protestors,call for union chief resignation,0,demonstration,0,0,0,0,1,1,https://timesofsandiego.com/business/2017/02/22/kasparian-meets-afl-cio-accuser-joins-protest-outside/,,,,
Sheridan,outside the Big Horn Smokehouse and Saloon,WY,US,2017-02-22,na,8,8,8,8.8,7.2,Real Resistance,pro-environment; concerned about statement by US Sen. John Barrasso (who was inside),1,protest,0,0,0,0,1,1,http://www.sheridanmedia.com/news/local-group-protests-barrassos-statements91487,,,counted pic at link,
Shippensburg,Shippensburg University,PA,US,2017-02-22,NA,36,36,36,39.6,32.4,General Protest,protesting Rep. Lou Barrleta ,1,demonstration,0,0,0,0,1,1,http://www.pennlive.com/news/2017/02/town_hall_protest_lou_barletta.html,,,,
Washington,White House,DC,US,2017-02-22,,,,,,,"general protesters, ACLU, and National Center for Transgender Equality",Transgender rights,1,protest,0,0,0,0,1,1,http://wavy.com/2017/02/22/gavin-grimm-joins-protest-against-the-trump-administration-in-d-c/,,,,
,Marion County,FL,US,2017-02-22,,2,2,2,2.2,1.8,water protectors,"against Sabal Trail Pipeline, for environmental protection",1,direct action,2,2,0,0,1,1,http://www.clickorlando.com/news/protestors-removed-from-inside-sabal-trail-pipeline,,,,
Albany,TD Bank,NY,US,2017-02-23,N/A,25,25,25,27.5,22.5,General Protest,Dakota Pipeline,1,demonstration,2,0,1,0,1,1,http://www.timesunion.com/local/article/Albany-officer-injured-responding-to-protest-10955052.php,,,,
Biddeford,outside Sen. Collins's office,ME,US,2017-02-23,,,,,,,Organizing For Action; Grassroots,pro-ACA,1,demonstration,0,0,0,0,1,1,http://wgme.com/news/local/pro-obamacare-supporters-protest-outside-of-senator-collins-office,,,,
Boston,Post office square,MA,US,2017-02-23,More than 200,200,200,200,220,180,Massachusetts Transgender Political Coalition,President Trump’s decision to roll back federal guidelines ,1,Demonstration,0,0,0,0,1,1,https://www.boston.com/news/local-news/2017/02/24/transgender-rally-draws-hundreds-to-post-office-square,https://www.bostonglobe.com/metro/2017/02/23/transgender-rally-draws-hundreds-post-office-square/nWRnthU7xgrFhhCP6VH3bK/story.html,,,
Costa Mesa,outside home of Rep. Dana Rohrabacher (R),CA,US,2017-02-23,about 50,50,50,50,55,45,Courage Campaign; Service Employees International Union,press Rep. Rohrbacher (R) to meet,1,march; demonstration,0,0,0,0,1,1,http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-rohrabacher-protest-20170224-story.html,,,,
Des Peres,outside Edward Jones headquarters,MO,US,2017-02-23,over 80,80,80,80,88,72,Indivisible St. Louis,press Ann Wagner (R-St. Louis) to hold town hall,1,demonstration,0,0,0,0,1,1,http://www.riverfronttimes.com/newsblog/2017/02/21/anti-trump-activists-aim-to-put-ann-wagner-in-the-hot-seat-with-demonstration-in-des-peres,https://www.facebook.com/IndivisibleSt.Louis/,,,
Elizabeth,Outside Immigration Detention center,NJ,US,2017-02-23,Hundreds,200,200,200,220,180,Make the Road New Jersey,against tighter immigration enforcement,1,rally,5,0,0,0,1,1,http://www.nj.com/union/index.ssf/2017/02/5_protesters_arrested_at_immigration_rally.html,http://newjersey.news12.com/news/protest-rally-held-outside-elizabeth-immigration-detention-center-5-arrested-1.13168053,,,
Issaquah,outside Rep. Dave Reichert’s office,WA,US,2017-02-23,hundreds,200,200,200,220,180,Fuse Washington,pro-ACA; pro-immigrants; hold a town hall,1,demonstration,0,0,0,0,1,1,http://q13fox.com/2017/02/23/come-on-out-dave-hundreds-protest-outside-rep-reicherts-office/,,,,
New York,Stonewall Inn,NY,US,2017-02-23,Hundreds; between 2000 and 3000; ,200,1350,2500,220,2250,General Protest,LGBTQ Rights,1,rally,0,0,0,0,1,1,http://www.amny.com/news/politics/lgbtq-rally-at-stonewall-inn-protests-trump-s-reversal-of-transgender-student-rights-guidelines-1.13167704,http://abc7ny.com/politics/hundreds-rally-for-transgender-rights-at-stonewall-inn/1770256/,,,
Stamford,,CT,US,2017-02-23,Thousands,2000,2000,2000,2200,1800,High Schools ,oppose Secy Betsy DeVos; education ,1,demonstration,0,0,0,0,1,1,http://www.stamfordadvocate.com/local/article/Hundreds-of-Stamford-students-walk-out-to-protest-10953856.php,,,,
Westfield ,office of US Rep. Leonard Lance (R-7th Dist.),NJ,US,2017-02-23,,,,,,,Make the Road New Jersey,against tighter immigration enforcement,1,rally,0,0,0,0,1,1,http://www.nj.com/union/index.ssf/2017/02/5_protesters_arrested_at_immigration_rally.html,http://patch.com/new-jersey/westfield/watch-live-protesters-rally-immigration-rights-union-county,,Continuation of rally in Elizabeth,
Baltimore,"Hilton Baltimore Inner Harbor, 401 W Pratt St",MD,US,2017-02-24,eyewitness,100,,150,,,social scientists,"against Trump's immigration policy, against Muslim ban",1,protest,0,0,0,0,1,1,online submission,,,,
Beverly Hills,outside UTA headquarters,CA,US,2017-02-24,na,1200,1200,1200,1320,1080,United Talent Agency,for immigration rights,1,rally,0,0,0,0,1,1,http://www.pressherald.com/2017/02/25/jodie-foster-michael-j-fox-call-for-unity-at-rally-for-immigration-rights/,,,,
Cherry Hill ,,NJ,US,2017-02-24,NA,700,700,700,770,630,General Protest,ACA,1,demonstration,0,0,0,0,1,1,http://www.burlingtoncountytimes.com/news/state/nj/after-lengthy-protest-new-jersey-pinelands-commission-approves-pipeline-application/article_387bc1d1-ff3a-5f99-9bba-1e324261d411.html,,,,
Concord ,Sweeney Auditorium on the campus of the New Hampshire Technical Institute,NH,US,2017-02-24,More than 300,300,300,300,330,270,"New Hampshire’s two Democratic senators: Maggie Hassan, Jeanne Shaheen",Anti Trump,1,rally,0,0,0,0,1,1,http://www.unionleader.com/Concord-town-hall-serves-as-anti-Trump-rally,,,,
Fort Washington,"Gaylord National Resort & Convention Center, National Harbor ",MD,US,2017-02-24,na,20,20,20,22,18,Prince George's County Democrats,against Trump’s immigration and healthcare stances,1,Demonstration,0,0,0,0,1,1,http://hillsdalecollegian.com/2017/02/cpac-protesters-fight-trumps-immigration-healthcare-stances/,,,,
Lake Oswego,outside a computer repair shop,OR,US,2017-02-24,na,4,4,4,4.4,3.6,General Protest,protest racist posts; anti-Trump,1,demonstration,0,0,0,0,1,1,http://portlandtribune.com/pt/9-news/347083-226740-pedestrian-struck-by-car-in-lake-oswego-during-protest,,,,
Las Cruces,outside U.S. Rep. Steve Pearce's Las Cruces office,NM,US,2017-02-24,more than 200,200,200,200,220,180,Indivisible,demand in-person town hall session; anti-Trump,1,rally,0,0,0,0,1,1,www.lcsun-news.com/videos/news/2017/02/24/progressive-groups-gather-front-rep.-steve-pearce,,,,
Massapequa Park,outside Rep. Peter King’s office,NY,US,2017-02-24,About 100,100,100,100,110,90,General Protest,demanding town hall,1,demonstration,0,0,0,0,1,1,http://longisland.news12.com/news/rally-outside-rep-king-s-office-urges-immigrant-protections-1.13173786,http://www.newsday.com/long-island/nassau/immigration-rally-planned-outside-peter-king-s-office-1.13172638,,,
Plattsburgh,downtown Plattsburgh,NY,US,2017-02-24,About 40,40,40,40,44,36,General Protest,requesting Town Hall meeting,1,Demonstration,0,0,0,0,1,1,http://www.pressrepublican.com/news/local_news/protesters-rally-outside-stefanik-s-office/article_2e38aa65-0350-5b80-9924-8dfd5789c765.html,,,,
Aiken,downtown,SC,US,2017-02-25,count pic,38,38,38,41.8,34.2,Our Revolution South Carolina; Aiken County Democratic Party,pro-ACA,1,rally,0,0,0,0,1,1,http://www.aikenstandard.com/news/locals-share-stories-support-at-health-care-rally/article_35539c08-fb94-11e6-bcb9-871db3bcee44.html,,,est from pic at link,
Asheville,Park Square,NC,US,2017-02-25,count pic,100,100,100,110,90,general protestors,pro-ACA,1,rally,0,0,0,0,1,1,http://wlos.com/news/local/asheville-rally-in-support-of-aca-is-part-of-national-movement,,,est from pic at link,
Augusta ,near the State House,ME,US,2017-02-25,about 200,200,200,200,220,180,general protestors,pro-ACA,1,rally,0,0,0,0,1,1,http://www.pressherald.com/2017/02/25/augusta-rally-draws-200-in-support-of-health-care-law/,,,,
Austin,south steps of Capitol,TX,US,2017-02-25,about 1000,1000,1000,1000,1100,900,general protestors,"No Ban, No Wall; pro-immigration",1,rally,0,0,0,0,1,1,http://www.statesman.com/news/local-education/joaquin-castro-tells-wall-protesters-they-are-making-difference/iFxf2K6lQRm1YypyHpxg6O/,,,,
Bennington,,VT,US,2017-02-25,,,,,,,general protestors,pro-ACA; Save Healthcare,1,rally,,,,,1,1,http://www.mynbc5.com/article/save-healthcare-rally-in-montpelier-draws-couple-hundred-supporters/8980747,,,,
Boise,outside state capitol,ID,US,2017-02-25,about 200,200,200,200,220,180,general protestors,pro-gun rights; two gun-friendly bills,2,demonstration,0,0,0,0,1,1,https://arbiteronline.com/2017/03/02/treasure-valley-residents-rally-to-make-idaho-more-gun-friendly/,,,,
Boston ,MA Statehouse,MA,US,2017-02-25,dozens,24,62,100,26.4,90,Health professions,Pro ACA,1,Demonstration,0,0,0,0,1,1,https://www.bostonglobe.com/metro/2017/02/25/advocates-rally-state-house-preserve-affordable-care-act/pn3CRueDHJiP5oBiCSPrcN/story.html,,,,
Branchburg Township,at Raritan Valley Community College outside Rep. Leonard Lance town hall,NJ,US,2017-02-25,,,,,,,general protestors,anti-Trump,1,protest,0,0,0,0,1,1,http://newjersey.news12.com/news/rep-lance-town-hall-event-draws-packed-house-protesters-1.13175459,,,,
Brighton,in front of US Rep. Mike Bishop's (R) office,MI,US,2017-02-25,around 100,100,100,100,110,90,general protestors,pro-ACA (oppose repeal),1,protest,0,0,0,0,1,1,http://www.livingstondaily.com/story/news/local/community/brighton/2017/02/27/medical-professionals-organize-protest/98477424/?from=global&sessionKey=&autologin=,,,,
Chicago,Halsted and Roscoe streets in Boystown,IL,US,2017-02-25,more than 200,200,200,200,220,180,general protestors,pro-transgender rights,1,rally,0,0,0,0,1,1,http://www.chicagotribune.com/news/local/breaking/ct-transgender-rights-rally-met-0226-20170225-story.html,,,,
Columbia,State House,SC,US,2017-02-25,count pic,16,16,16,17.6,14.4,general protestors,pro-transgender rights,1,rally,0,0,0,0,1,1,http://www.wistv.com/story/34605577/group-rallies-at-state-house-for-transgender-rights,,,est from pic at link,
Damariscotta-Newcastle,Business Route 1,ME,US,2017-02-25,more than 190,190,190,190,209,171,Lincoln County Indivisible; Our Revolution,pro-ACA,1,rally,0,0,0,0,1,1,http://www.penbaypilot.com/article/standing-healthcare-lincoln-county-indivisible-joins-our-revolution-bridge/82656,,,,
Delhi,congressman’s office,NY,US,2017-02-25,More than 150,150,160,170,165,153,general protestors,Pro ACA,1,Demonstration,0,0,0,0,1,1,http://www.thedailystar.com/news/local_news/local-residents-rally-in-support-of-aca/article_f923d116-2ccf-576a-8525-8edb2698ec0e.html,,,,
Denver,Civic Center Park,CO,US,2017-02-25,more than 200,200,200,200,220,180,general protestors,pro-ACA,1,rally,0,0,0,0,1,1,http://www.denverpost.com/2017/02/25/denver-rally-support-affordable-care-act/,,,,
Dover,The Green ,DE,US,2017-02-25,nearly 100,100,100,100,110,90,general protestors,support for Delaware's correctional officers,0,rally,0,0,0,0,1,1,http://www.idahostatesman.com/news/politics-government/national-politics/article135114529.html,http://www.delawareonline.com/story/news/local/2017/02/25/dover-rally-calls-changes-delaware-prison-system/98407846/,,,
Fayetteville,,AR,US,2017-02-25,,,,,,,general protestors,protest court decision against pro-LGBT ordinance,1,rally,0,0,0,0,1,1,http://www.nwaonline.com/news/2017/feb/25/fayetteville-residents-rally-to-support/,,,,
Hackensak,Bergen County Courthouse,NJ,US,2017-02-25,over 300,300,300,300,330,270,general protestors,pro-ACA; support Planned Parenthood,1,rally,0,0,0,0,1,1,http://www.nj.com/bergen/index.ssf/2017/02/hundreds_rally_in_hackensack_against_aca_repeal.html,,,,
Huntington,a Huntington Church,NY,US,2017-02-25,Hundreds,200,200,200,220,180,general protestors,Pro ACA,1,Demonstration,0,0,0,0,1,1,http://www.newsday.com/long-island/suffolk/hundreds-rally-in-huntington-to-support-affordable-care-act-1.13176958,,,,
Indianapolis,outside Statehouse,IN,US,2017-02-25,about 200,200,200,200,220,180,Our Revolution Indy,pro-ACA,1,demonstration,0,0,0,0,1,1,http://www.idsnews.com/article/2017/02/constituents-rally-at-the-statehouse-against-repeal-of-the-aca,,,,
Iowa City,Pedestrian Mall,IA,US,2017-02-25,About 100,100,100,100,110,90,Our Revolution,Pro Obamacare,1,Rally,0,0,0,0,1,1,http://www.kcrg.com/content/news/Rally-in-Iowa-City-defends-the-Affordable-Care-Act-414799293.html,http://www.press-citizen.com/story/news/2017/02/25/elected-officials-activists-rally-affordable-care-act/98410716/,,,
Jersey City,outside the Trump Bay Street high-rise,NJ,US,2017-02-25,more than 100,100,100,100,110,90,general protestors,anti-Trump,1,protest,0,0,0,0,1,1,http://www.nj.com/hudson/index.ssf/2017/02/anti-trump_protesters_demonstrate_in_downtown_jers.html,,,,
Lexington ,Robert F. Stephens Courthouse Plaza,KY,US,2017-02-25,about 180,180,180,180,198,162,Our Revolution Central Kentucky,pro-ACA,1,rally,0,0,0,0,1,1,http://www.kentucky.com/news/local/counties/fayette-county/article135001034.html,,,,
Longmont,6th Ave and Main St,CO,USA,2017-02-25,,,,,,,Indivisible,"against President Trump, for immigrants' rights, for ACA",1,vigil,0,0,0,0,1,1,online submission,,,,
Madison,capitol,WI,US,2017-02-25,dozens,24,24,24,26.4,21.6,general protestors,pro-ACA,1,protest,0,0,0,0,1,1,http://www.channel3000.com/news/politics/capitol-pink-out-demonstrators-circle-statehouse-in-ribbon-in-support-of-obamacare/359379059,,,,
Massapequa Park, outside Rep. Peter King’s office,NY,US,2017-02-25,two dozens,24,24,24,26.4,21.6,general protestors,against Trump immigration politics,1,demonstration,0,0,0,0,1,1,http://longisland.news12.com/news/rally-outside-rep-king-s-office-urges-immigrant-protections-1.13173786,,,,
Minneapolis,Metropolitan Museum of Art,MN,US,2017-02-25,50-or-so,50,50,50,55,45,Industrial Workers of the World; Twin Cities General Defense Committee,protest immigration ban; ,1,rally,0,1,0,0,1,1,https://www.nytimes.com/2017/02/27/arts/design/anti-trump-protest-minneapolis-institute-of-art.html?_r=0,https://news.artnet.com/art-world/alt-right-iww-minneapolis-institute-of-art-874277,http://www.startribune.com/shoving-match-erupts-inside-minneapolis-institute-of-art-one-involved-had-look-of-neo-nazi/414817964/,,
Minneapolis,Metropolitan Museum of Art,MN,US,2017-02-25,two or three men,2,2.5,3,2.2,2.7,"Alt Right, MN",support for Trump policies,1,rally,0,0,0,0,0,1,https://www.nytimes.com/2017/02/27/arts/design/anti-trump-protest-minneapolis-institute-of-art.html?_r=0,https://news.artnet.com/art-world/alt-right-iww-minneapolis-institute-of-art-874277,http://www.startribune.com/shoving-match-erupts-inside-minneapolis-institute-of-art-one-involved-had-look-of-neo-nazi/414817964/,,
Montpelier,,VT,US,2017-02-25,couple of hundred,200,200,200,220,180,general protestors,pro-ACA; Save Healthcare,1,rally,0,0,0,0,1,1,http://www.mynbc5.com/article/save-healthcare-rally-in-montpelier-draws-couple-hundred-supporters/8980747,,,,
Nacogdoches,outside the Nacogdoches County Courthouse,TX,US,2017-02-25,count pic,41,41,41,45.1,36.9,general protestors,pro-ACA,1,rally,0,0,0,0,1,1,http://dailysentinel.com/gallery/collection_7fda6304-fbbe-11e6-b89e-0fa15407198b.html/?mode=gallery,,,est from pic at link,
Naples,intersection of US-41 and Airport-Pulling Road,FL,US,2017-02-25,hundreds,200,200,200,220,180,general protestors,pro-ACA,1,rally,0,0,0,0,1,1,http://www.nbc-2.com/story/34603435/affordable-care-act-protestors-rally-across-southwest-florida,,,,
Nashville,in front of a West End office of two US senators,TN,US,2017-02-25,about 50,50,50,50,55,45,general protestors,pro-ACA,1,rally,0,0,0,0,1,1,http://www.tennessean.com/story/news/2017/02/25/nashville-joins-nationwide-rallies-support-obamacare/98354910/,,,,
New Britain,Central Park,CT,US,2017-02-25,about 100,100,100,100,110,90,Our Revolution,pro-ACA; pro-health care,1,rally,0,0,0,0,1,1,http://www.centralctcommunications.com/newbritainherald/article_09463888-fbcf-11e6-90cc-9fa0cca7029f.html,,,,
New Haven,New Haven Green,CT,US,2017-02-25,hundreds; over 200,200,200,200,220,180,General Protest ,pro-ACA,1,rally,0,0,0,0,1,1,http://www.nbcconnecticut.com/news/local/Group-Rallies-in-Support-of-Affordable-Care-Act-in-New-Haven-414784603.html,http://yaledailynews.com/blog/2017/02/27/ct-residents-politicians-decry-aca-repeal/,,,
Peterborough,Peterborough Town House,NH,US,2017-02-25,More than 100; Close to 200,100,150,200,110,180,general protestors,Pro ACA,1,march,0,0,0,0,1,1,http://www.ledgertranscript.com/Peterborough-Keene-march-against-ACA-repeal-8350454,http://www.unionleader.com/article/20170227/NEWS06/170229431/1017,,,
Philadelphia,Paine Plaza in Center City,PA,US,2017-02-25,hundreds,200,200,200,220,180,general protestors,pro-ACA,1,rally,0,0,0,0,1,1,http://www.philly.com/philly/news/politics/Hundreds-rally-to-save-Affordable-Care-Act.html,,,,
Phoenix,along Camelback Road near the offices of U.S. Sens. John McCain and Jeff Flake,AZ,US,2017-02-25,about 85,85,85,85,93.5,76.5,Medical professionals; General Protest,pro-ACA,1,rally,0,0,0,0,1,1,http://www.azcentral.com/story/news/local/phoenix/2017/02/25/arizonans-march-health-care-mccain-flake-offices-phoenix/98412390/,,,,
Providence,Rhode Island college,RI,US,2017-02-25,,500,500,500,550,450,general protestors,Pro ACA,1,Demonstration,0,0,0,0,1,1,http://www.woonsocketcall.com/news/obamacare-supporters-stand-by-their-plan-at-rally/article_f9cfface-fd68-11e6-9d3b-dba255e5de0a.html,,,,
Rutland,,VT,US,2017-02-25,,,,,,,general protestors,pro-ACA; Save Healthcare,1,rally,,,,,1,1,http://www.mynbc5.com/article/save-healthcare-rally-in-montpelier-draws-couple-hundred-supporters/8980747,,,,
Saint Augustine,entrance to Flagler Hospital on US-1,FL,US,2017-02-25,,,,,,,Indivisible St Johns,pro-ACA,1,demonstration,0,0,0,0,1,1,https://historiccity.com/2017/staugustine/news/florida/protest-in-support-of-the-affordable-care-act-65233,,,,
Saint Louis,Union Station to Tucker Boulevard & Market St,MO,US,2017-02-25,hundreds,200,200,200,220,180,general protestors,pro-transgender rights,1,march,0,0,0,0,1,1,http://www.kmov.com/story/34605177/lgbt-march-puts-spotlight-on-transgender-rights,,,,
